,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
0,15095542,8151646,1104428,846097,1294352,369509,303663,170366,175205,118697,87579,52528,29657,32657,26754,18838,12926,13540,11023,7811,6347,4844,4187,3604,3175,2816,2337,2167,1835,1490,1198,1042,937,802,690,628,582,498,416,389,335,277,229,239,192,190,148,149,133,113,89,95,93,69,54,65,56,49,37,39,28,27,32,20,25,28,26,18,18,12,13,16,7,9,7,7,4,6,10,5,8,2,4,8,4,3,4,4,2,5,2,4,2,4,0,1,1,1,3,3,4,3,2,1,1,0,2,4,0,1,0,1,1,1,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1467669,24356823,3184205,354861,103726,493993,187019,94580,44123,51421,49071,34205,20012,7655,11104,10350,6412,3442,4338,4114,3304,2105,1304,1170,1128,890,678,630,639,617,506,367,245,265,222,194,146,161,122,122,86,59,73,63,55,41,49,36,36,40,21,22,14,20,14,12,6,9,12,14,9,9,5,9,5,5,2,0,2,4,4,2,5,1,2,2,2,1,0,3,1,0,1,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,849519,822100,6895693,2010701,201058,97373,337378,150321,67563,42571,41352,42368,29755,17695,6831,10958,9749,6016,3407,4216,4048,3178,2138,1301,1158,1139,879,689,629,723,637,463,351,315,241,234,178,153,145,128,111,97,95,85,69,48,49,48,52,34,49,32,29,27,16,14,8,14,13,15,12,10,3,10,4,5,2,3,5,1,4,2,2,4,2,5,2,2,2,2,1,5,1,0,2,0,0,3,0,0,1,2,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,289183,247801,586690,3039925,1406107,136836,91438,259503,126590,53200,40413,35419,37612,26602,15578,6422,10572,9092,5509,3356,4254,3943,3073,2012,1266,1282,1169,882,711,642,712,642,468,361,299,277,250,195,169,159,139,119,108,84,74,71,55,45,41,34,36,41,36,30,17,24,23,17,16,15,9,9,9,5,11,2,4,5,1,10,2,8,5,3,2,3,1,0,0,1,2,2,2,1,0,0,0,0,1,2,1,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,332986,37782,156914,430455,1748914,1012491,101057,84324,207197,107915,44418,37859,30970,33339,23995,13910,6100,10159,8516,5152,3254,4163,3925,2909,1924,1253,1313,1181,936,669,753,758,645,556,367,260,266,266,166,164,169,143,126,88,84,85,61,59,56,51,46,33,45,40,23,25,22,11,12,11,12,13,12,3,6,6,7,3,5,7,1,3,5,4,2,3,1,4,3,2,0,2,1,4,3,2,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,234685,56591,33289,114906,322164,1134211,750365,77124,74931,168789,92333,37897,35109,27278,30466,21597,12371,5847,9735,8251,4779,3226,4150,3929,2871,1900,1221,1277,1165,853,653,732,717,630,485,362,310,299,245,201,178,185,134,140,75,96,75,82,55,60,42,48,43,50,31,29,31,26,18,16,11,12,18,10,8,13,7,5,5,8,5,5,2,4,2,2,7,5,0,1,2,1,1,1,5,0,0,0,1,2,1,1,0,1,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,97303,53017,38500,29718,89983,245420,780778,565999,61493,66003,138693,78883,32331,31915,24142,27441,19916,11273,5687,9238,7766,4455,3055,3924,3679,2746,1776,1200,1285,1132,831,599,677,717,598,523,369,313,309,255,214,164,175,150,135,101,109,73,79,67,53,49,41,35,41,40,28,26,27,26,21,12,18,14,13,17,13,7,11,6,9,7,3,4,7,2,3,2,2,5,1,1,4,5,1,0,2,2,0,1,1,0,3,1,0,1,3,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,58080,24197,33858,29822,27020,73024,190094,559803,430834,50066,58838,115087,67464,28221,29569,21539,24995,18293,10416,5554,8639,7222,4103,3066,3794,3532,2614,1759,1168,1318,1075,763,634,680,691,618,444,358,274,297,228,196,179,169,162,126,89,110,98,85,84,54,67,36,48,43,35,15,31,17,22,14,20,9,16,11,10,7,6,5,7,7,9,8,2,2,4,2,5,1,4,4,4,2,3,3,1,2,1,1,1,1,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,42394,9498,16115,25155,24081,24011,59871,149531,414153,333308,41221,50860,95244,57932,24613,26809,19224,22267,16297,9346,5204,8123,6760,3831,3047,3619,3287,2554,1636,1113,1248,1040,789,597,714,712,599,492,351,308,285,263,183,182,181,150,112,95,88,86,82,76,75,50,58,46,54,42,39,24,22,23,19,15,15,13,20,11,11,8,5,5,8,6,6,4,4,4,4,5,3,3,1,3,2,6,2,1,2,2,2,1,1,1,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,32020,5477,6787,12040,19674,20413,21465,50168,118560,312886,259735,34332,44401,79517,49491,21258,24316,17319,20298,15122,8486,4988,7666,6398,3640,2983,3428,3218,2492,1555,1122,1229,1112,758,602,702,691,565,443,289,273,261,233,194,188,168,152,140,96,90,94,70,52,74,51,55,59,41,34,31,32,30,18,14,15,16,16,10,13,12,14,7,13,7,8,3,7,3,1,3,5,4,1,7,0,5,1,0,2,2,4,3,1,0,2,3,2,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
