,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
0,6144070,4054798,32786753,5245229,11921528,18259376,4509587,2842781,4127240,1994953,2153279,2139729,1999018,1216640,877097,548985,507368,416813,371938,287742,236386,229336,150144,127767,117650,97110,88982,80571,69775,62367,54241,49968,39724,35108,32792,28487,26104,23916,21445,18864,17494,15519,14049,12664,12084,10908,10075,9498,8388,7721,6978,6373,5790,5385,5014,4684,4192,3952,3494,3366,3165,2834,2642,2523,2446,2147,2145,1933,1751,1573,1545,1435,1385,1254,1220,1129,1089,1064,995,935,839,787,811,688,665,661,604,573,594,508,459,494,448,435,416,394,354,325,342,306,330,284,276,262,276,227,242,250,195,233,197,190,215,150,167,125,162,140,131,115,109,118,125,115,116,80,89,90,81,79,88,62,67,56,62,45,66,48,61,55,47,49,33,33,36,36,39,29,34,31,28,30,31,21,16,21,25,21,15,24,22,30,17,14,15,17,16,13,10,13,10,12,4,9,10,10,7,8,8,9,7,8,12,4,3,3,6,3,6,3,6,1,1,6,3,1,3,2,2,2,1,1,1,1,1,3,2,0,5,0,0,0,3,1,0,1,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2
1,291703,6999678,1101956,64615728,3552310,10099730,16557913,3598509,1026538,3174263,953257,1048623,954552,1310398,625238,534281,216122,227370,151312,168471,117441,65439,118209,55471,37892,42813,28231,25278,25116,19189,19129,13060,17826,10712,8178,9249,7037,6091,6011,5750,3984,4321,3856,2894,2358,2852,2215,1801,2010,1812,1492,1451,1290,1183,880,1063,888,625,887,498,554,609,421,460,359,427,306,288,303,283,271,247,164,202,165,200,159,122,179,102,137,146,102,95,99,74,77,84,78,73,60,58,52,60,59,55,44,46,36,53,34,36,30,29,31,30,30,22,16,18,19,8,18,16,18,13,16,13,12,8,8,16,8,14,10,6,10,7,6,8,6,8,5,9,8,7,4,6,6,6,2,7,9,0,6,3,4,7,1,4,2,1,3,4,1,1,5,1,1,0,1,4,1,2,2,1,2,1,1,0,1,3,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,245359,1174166,4271526,983634,26191530,2688047,6084975,7946257,2304110,832810,2198101,817889,810351,701469,1013830,467223,442707,195768,204207,133404,149893,106931,61296,106552,52410,35141,40144,26912,24292,23555,18074,18485,12339,17058,10279,7688,8748,6589,5773,5652,5276,3874,4112,3500,2848,2199,2675,2105,1784,1899,1690,1385,1270,1207,1121,847,982,800,614,877,528,570,583,402,490,356,393,324,328,296,219,254,222,181,191,160,198,137,134,154,117,123,97,110,97,92,77,85,81,80,88,55,46,35,54,45,45,47,33,46,39,38,30,35,32,23,26,35,24,22,20,31,20,11,18,19,14,17,11,13,11,11,13,12,10,14,10,14,8,5,8,9,6,5,13,4,7,7,2,0,5,2,6,3,1,3,0,0,9,3,3,1,2,3,2,2,4,0,2,2,1,3,2,1,0,1,1,0,0,1,0,1,1,0,0,3,1,1,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,95162,434150,860300,2479164,737499,13245893,2018816,3951397,4865255,1604623,665943,1583028,685721,634593,536906,797581,365836,364759,173022,178507,116103,131234,97448,55559,95749,48718,33135,37400,25205,22828,21810,17043,17341,11535,16016,10003,7377,8257,6196,5341,5361,5082,3753,3809,3316,2726,2101,2504,1953,1698,1805,1603,1257,1303,1171,1025,726,917,797,602,832,474,516,529,393,419,349,397,271,294,271,232,226,236,208,169,170,181,131,123,155,117,106,103,85,81,97,69,62,61,70,63,56,60,49,53,49,47,43,44,29,42,41,43,21,24,34,33,32,18,21,22,16,21,14,25,12,13,16,3,10,14,5,13,5,11,11,3,8,11,7,12,4,9,9,7,10,5,5,7,0,6,2,1,8,5,6,3,2,5,4,3,2,2,4,2,2,0,0,2,3,2,1,2,4,0,0,1,0,2,3,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,119701,226635,374292,598562,1535094,555150,7620106,1504221,2708060,3221642,1173722,535392,1172460,580135,505764,423841,639324,294158,302979,150058,156514,101093,114916,87789,50557,86030,44592,30674,33944,23872,21116,20462,15920,16336,10867,14961,9521,6807,7846,6157,5251,5171,4991,3579,3731,3144,2634,2034,2556,1842,1696,1813,1534,1251,1247,1120,957,720,888,744,542,791,493,506,529,408,434,330,419,246,277,288,190,223,175,155,179,163,157,130,127,162,108,101,116,103,77,79,77,76,65,75,52,39,47,61,52,40,49,47,44,37,29,35,33,23,22,26,17,29,17,34,22,19,18,14,24,18,15,15,9,17,10,10,11,7,11,7,17,7,5,8,12,9,4,9,3,10,7,3,6,7,4,1,5,2,3,5,4,4,5,1,4,1,1,2,1,1,3,3,0,3,0,3,1,0,1,2,0,2,1,1,1,0,1,0,0,1,0,0,0,2,0,1,2,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,142955,101657,168997,298592,433634,1070525,421171,4813704,1142216,1918861,2241138,889226,434801,889075,487754,407347,341009,519087,240715,254072,131430,136774,89166,100826,79475,45640,77127,40821,28312,31218,21723,19795,18803,15037,15474,10246,14081,9103,6861,7669,5848,4915,4940,4854,3269,3637,3125,2466,1931,2279,1768,1587,1764,1509,1168,1330,1135,1023,767,878,711,531,742,473,489,520,356,345,297,388,290,283,218,214,222,201,170,173,153,161,134,129,145,110,114,96,90,98,74,73,75,68,64,45,65,49,58,46,43,43,32,36,36,31,30,32,30,25,32,13,26,24,32,23,24,21,18,20,14,9,18,11,13,13,14,13,8,12,10,12,11,6,5,6,9,7,3,7,7,5,5,7,7,5,5,8,6,3,3,1,1,7,1,4,1,1,2,3,3,2,2,3,1,2,1,1,1,3,1,1,3,0,0,1,1,0,2,1,0,1,1,0,0,2,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,33899,165660,88410,125072,235977,322912,774533,327806,3271310,878900,1404216,1618725,690912,354665,686923,414465,331040,277477,424551,199367,213650,114856,119763,78328,87639,71828,41219,68707,36918,25785,28752,20573,18605,17499,14076,14475,9769,13243,8596,6458,7178,5633,4791,4644,4572,3324,3469,3028,2351,1847,2327,1825,1573,1657,1429,1208,1190,1076,936,699,850,755,539,759,475,483,503,345,379,327,401,289,278,271,197,196,211,161,169,142,183,123,107,167,102,99,104,105,86,75,69,60,77,51,54,42,62,47,38,40,45,34,34,45,46,39,45,26,23,28,18,25,16,15,16,19,9,16,20,13,10,18,9,11,8,8,18,5,11,11,8,13,8,5,6,8,7,11,9,4,8,5,4,3,4,5,8,5,6,4,2,4,2,4,3,2,4,1,3,4,4,4,6,2,2,1,4,2,1,1,3,0,1,1,0,2,0,0,1,2,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,35906,44926,136628,75626,94516,188392,245891,585414,262353,2329796,687609,1051130,1199350,548554,291652,538757,353423,271136,229632,351462,166164,180650,100313,105139,69161,76368,64494,37069,61519,33963,23777,26410,19015,17372,16123,12975,13683,9314,12560,8224,6077,6881,5445,4625,4486,4295,3106,3332,2833,2276,1834,2193,1661,1490,1591,1446,1104,1240,1092,885,687,798,734,492,738,486,424,533,343,372,288,379,258,239,264,193,215,213,145,165,128,180,131,110,125,119,126,110,80,87,96,75,56,79,64,51,61,74,58,38,59,40,37,32,37,31,22,40,28,31,27,17,21,18,16,18,17,20,12,12,14,17,21,10,15,9,13,16,10,15,13,9,4,5,11,8,5,9,4,8,5,8,3,4,6,8,5,4,5,0,2,1,5,2,3,2,4,3,3,0,1,2,1,2,4,0,3,0,1,0,0,1,3,2,1,1,0,1,1,2,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,13998,29213,36740,110001,63427,73136,152048,193878,456707,214430,1724581,545381,805512,906645,440794,241627,425756,301522,224425,190532,293553,140215,153606,87828,93022,61100,67663,57931,33597,55352,30916,21996,24082,17636,16012,14976,12235,12816,8756,11747,7523,5757,6252,5267,4353,4383,4177,3076,3204,2743,2242,1856,2199,1713,1483,1524,1392,1106,1168,1039,929,702,775,694,526,747,437,481,494,338,342,287,327,262,274,233,203,205,199,176,152,138,170,120,113,142,110,106,103,72,81,86,80,87,75,65,53,51,55,54,44,46,38,44,30,38,45,26,39,23,27,27,21,34,19,23,18,21,19,17,28,17,17,16,14,20,12,4,9,10,14,6,10,8,9,9,9,5,10,6,6,9,5,4,6,3,4,3,7,6,4,1,2,0,2,1,1,2,3,4,1,1,1,0,2,1,2,5,2,1,1,3,1,3,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,13118,17625,24817,31730,91500,54153,57471,124308,154760,362613,179079,1319463,440630,626636,701742,360113,200895,341638,258464,187898,159985,246831,119100,131588,76630,81833,54287,59013,52460,30393,49285,28542,20378,21986,16111,15062,13936,11445,12166,8100,11004,7132,5583,6208,4874,4243,4134,4019,2909,3023,2637,2184,1713,2064,1560,1401,1541,1346,1138,1064,985,884,667,784,699,503,663,450,444,480,334,355,272,406,251,276,242,210,198,218,166,156,155,178,127,125,134,104,110,96,94,65,91,79,73,65,62,60,56,44,55,53,29,25,32,27,30,37,29,40,23,30,25,15,29,23,16,21,16,28,19,13,18,15,14,8,10,16,12,13,10,16,6,7,9,12,7,9,8,11,5,7,6,3,4,8,4,6,7,6,7,6,4,2,1,5,1,2,1,2,0,1,3,1,3,3,2,1,1,1,0,3,1,2,1,0,1,2,2,1,0,2,0,2,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
