,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
0,2327206,4163494,488913,581392,1256811,366603,269295,149423,169267,127799,92300,50057,26389,28388,23323,15771,10632,10628,8862,6394,4619,3441,2973,2641,2297,1929,1562,1469,1305,990,804,657,582,482,463,364,337,258,249,227,198,156,147,128,98,110,77,79,58,62,55,37,45,44,39,27,28,24,17,21,14,14,18,12,14,11,9,10,10,6,9,11,13,2,7,4,5,5,8,6,7,3,6,1,5,4,3,0,3,5,4,3,2,2,0,3,3,3,2,2,3,6,2,3,1,2,0,2,3,1,0,1,2,1,1,4,1,1,1,2,0,1,2,2,1,3,0,1,0,3,1,1,0,2,2,2,0,0,1,3,2,1,2,2,0,2,0,0,0,0,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1096806,49383846,13018345,1191528,304187,2093596,596394,292788,114416,164800,137718,96297,49223,17192,21898,20276,12513,6075,7220,6433,4734,3389,1810,1688,1410,1200,884,878,810,701,591,390,302,285,246,180,141,146,132,110,67,83,66,65,64,43,32,41,27,23,31,16,16,5,13,7,13,15,11,10,13,7,13,6,8,5,8,3,2,3,1,1,6,2,2,4,0,3,4,0,1,2,2,2,1,1,3,1,3,2,0,0,2,0,0,1,3,2,2,1,0,0,2,2,2,1,2,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,334205,2777377,29578847,13364157,846732,430166,1951115,674299,250065,147467,175515,147556,103202,55666,17942,27155,23566,14582,7037,8801,7981,5675,4010,2196,1989,1780,1421,1095,994,992,913,679,473,353,330,293,187,198,158,167,145,88,80,81,76,71,58,59,25,32,37,32,15,35,19,23,7,11,8,8,16,12,2,13,4,7,7,3,3,3,3,4,4,5,4,3,5,5,3,1,3,2,0,2,0,4,2,2,1,2,2,0,2,1,2,1,1,2,2,3,0,1,0,0,1,3,0,1,0,1,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,126414,764295,3499749,16885915,11554856,615795,516241,1710171,683780,210573,171119,174821,152863,103908,58152,18685,31560,26126,15567,7771,10279,9010,6501,4304,2434,2294,2048,1623,1184,1145,1165,999,797,500,391,384,345,258,235,203,178,165,94,97,106,87,68,62,62,57,45,40,30,22,22,23,20,19,25,15,13,8,14,14,8,6,5,11,6,4,5,7,2,3,2,2,4,3,2,2,4,3,0,3,5,1,3,1,1,1,0,0,0,2,2,2,0,1,0,0,1,2,0,1,0,0,3,4,1,0,1,0,0,0,0,2,0,2,1,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,179632,91529,675050,3502418,10352440,9011557,467095,563723,1463500,663651,179855,186551,168444,154667,103990,59059,19215,34726,27465,16278,8285,11503,9868,7223,4811,2669,2779,2431,1778,1235,1259,1367,1175,900,607,482,428,398,262,236,233,236,182,131,122,101,94,74,79,74,60,49,41,38,31,26,19,18,21,18,17,10,16,13,12,14,7,13,3,7,6,3,1,4,2,7,1,2,7,3,2,1,6,1,1,2,2,1,0,3,0,0,3,1,2,1,2,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,182094,141386,110835,561160,3067326,6929494,6978913,373403,578026,1243043,624171,156662,196297,159805,154410,102188,58935,19614,37065,28875,16621,8898,12622,10402,7535,4959,2813,3000,2588,1854,1362,1406,1435,1225,978,626,512,556,423,356,283,222,231,177,121,132,112,128,100,87,56,66,50,45,39,31,28,20,26,14,15,13,21,9,7,10,11,12,6,10,8,8,3,6,6,2,2,1,2,6,3,1,2,0,5,0,5,1,0,0,1,3,2,0,0,1,0,2,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,66959,209603,106463,117873,479103,2559418,4747696,5454260,311958,571818,1058345,577143,139158,199382,150262,151588,99883,57615,20226,38604,29255,16562,9427,13531,11063,8117,5259,2873,3280,2866,1992,1420,1531,1595,1371,1063,641,574,533,451,339,292,311,271,195,139,136,147,110,98,81,55,62,59,57,40,32,26,24,23,21,14,21,11,13,13,12,8,9,6,11,6,8,4,3,3,4,3,7,2,3,4,3,2,2,0,0,2,2,1,3,2,2,1,1,1,1,2,2,0,0,1,0,1,2,2,0,0,1,1,2,0,0,0,1,0,1,0,2,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,37631,71008,147872,83646,117639,423410,2100604,3471752,4265761,269717,549574,906336,527846,125084,198225,140602,147637,96771,56838,20801,40288,29864,16501,9802,13976,11559,8555,5320,3083,3575,2950,2085,1526,1668,1674,1406,1092,712,585,571,566,376,333,324,244,246,166,116,130,133,115,98,82,55,74,46,66,40,43,17,28,18,27,30,18,10,15,15,8,12,10,10,3,8,9,4,2,5,3,2,4,4,3,2,3,7,2,0,6,1,3,3,0,0,2,1,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,27344,30478,61258,111088,70474,116185,380329,1705631,2681379,3386131,241369,515195,779943,476309,115608,194638,131439,142997,93736,54205,21078,40995,29714,16519,10068,14469,11862,8654,5428,3028,3642,3141,2071,1647,1722,1825,1535,1103,699,655,631,516,373,320,337,288,264,155,140,144,126,93,82,92,82,72,70,54,53,51,33,28,25,13,20,13,23,18,16,12,8,7,3,3,11,2,6,1,5,7,2,3,4,2,5,2,4,4,2,5,2,3,2,1,0,3,1,3,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,26348,14841,26526,50123,87429,62163,112396,344357,1393799,2146680,2717843,219617,476120,676490,429847,108016,188404,121922,136705,89778,52023,21282,40541,29717,16271,10572,14824,12118,8845,5570,3208,4008,3361,2194,1627,1831,1968,1581,1200,732,648,695,578,399,416,386,316,252,157,145,146,140,121,113,102,77,93,63,61,45,41,29,24,29,20,23,18,21,22,11,18,6,11,13,7,6,6,9,3,9,5,1,1,5,1,4,2,2,0,1,5,0,1,0,3,3,0,2,2,1,2,0,2,0,1,0,2,0,0,1,1,1,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
